Iframe,Redirect,having_Sub_Domain,Domain_registeration_length,Favicon,URL_Length,Result
0,0,1,46,0,54,-1
3,0,1,21,0,28,1
2,1,0,7,0,80,-1
21,0,2,23,0,30,1
1,1,1,15,1,22,1
0,0,2,34,0,40,-1
0,0,1,19,0,25,-1
0,0,0,7,0,155,-1
0,0,1,19,0,26,1
3,0,1,19,0,26,1
0,0,3,42,0,76,-1
0,1,1,13,0,19,-1
21,0,1,21,1,28,1
3,0,1,26,1,33,1
0,0,1,26,0,35,-1
0,0,2,74,0,82,-1
0,0,1,23,0,29,-1
0,0,1,30,1,39,-1
0,0,1,15,1,22,1
0,0,1,27,0,36,-1
0,0,2,21,0,28,-1
0,0,1,27,0,35,-1
0,0,1,18,1,25,1
7,0,1,21,0,28,1
0,0,1,16,0,89,-1
0,0,2,20,0,26,-1
0,0,1,14,0,53,-1
0,0,0,10,1,138,-1
0,0,2,39,0,46,-1
0,0,1,16,0,22,-1
0,0,2,20,0,27,-1
0,0,1,16,0,22,-1
0,0,1,29,0,38,-1
0,0,1,27,0,90,-1
0,0,0,20,1,63,-1
0,0,2,21,0,30,-1
0,0,1,18,0,28,-1
1,0,1,24,1,31,1
3,0,1,19,0,26,1
0,0,4,47,1,55,-1
1,0,1,17,1,24,1
0,0,1,25,1,32,1
0,0,1,19,0,26,-1
0,0,1,19,1,26,1
8,0,1,20,1,27,1
4,0,1,16,1,23,1
0,0,1,16,0,22,-1
0,0,3,41,1,49,-1
0,0,1,24,0,31,-1
0,1,2,26,0,33,1
0,0,0,17,0,24,-1
0,0,3,42,1,50,-1
0,1,1,22,0,31,-1
0,0,2,14,1,21,1
1,0,1,12,1,19,1
2,0,1,20,1,27,1
0,1,1,16,0,23,1
0,0,1,26,0,33,1
0,0,1,21,0,28,1
2,0,1,21,0,28,1
0,0,0,5,0,20,-1
0,0,2,13,1,20,1
3,1,1,24,0,31,1
4,0,1,20,1,27,1
0,0,2,28,0,35,1
2,1,2,30,0,37,1
1,0,2,14,1,21,1
0,0,1,17,1,24,1
0,0,2,23,0,30,1
19,0,1,17,0,24,1
0,0,1,20,0,26,-1
2,0,1,16,1,23,1
2,0,1,17,1,24,1
0,0,1,27,1,34,1
2,0,1,17,1,24,1
0,0,1,14,0,21,1
0,0,2,74,0,83,-1
0,0,2,15,0,22,-1
0,0,1,34,0,41,-1
0,1,2,24,0,30,-1
0,0,0,21,1,38,-1
0,0,1,18,1,25,1
0,0,1,13,0,20,1
1,0,2,16,1,23,1
0,0,3,23,0,29,-1
3,1,1,18,0,25,1
3,0,2,16,1,23,1
0,0,1,13,0,19,-1
0,0,0,27,1,41,-1
2,0,1,19,0,26,1
0,1,1,14,0,21,-1
1,0,1,18,1,25,1
2,0,2,22,0,29,1
0,0,1,19,0,25,-1
0,0,1,17,1,24,1
0,0,0,15,0,33,-1
0,0,3,46,0,68,-1
0,0,3,30,0,36,-1
0,0,1,26,0,35,-1
1,0,2,17,1,24,1
0,0,1,24,1,31,1
0,0,1,32,0,41,-1
0,0,0,11,0,42,-1
0,0,1,16,1,23,1
0,1,1,14,0,20,-1
6,0,1,17,1,24,1
0,1,2,76,1,85,-1
0,1,0,11,0,20,-1
1,0,1,26,0,33,1
6,0,1,17,1,24,1
0,0,2,33,0,39,-1
0,0,1,20,0,26,-1
0,0,1,22,0,29,1
1,0,1,21,0,28,1
0,0,2,26,0,35,-1
0,0,1,23,0,29,-1
0,0,1,34,1,41,1
0,0,1,17,1,24,1
0,0,1,17,0,24,1
0,0,0,28,0,47,-1
9,0,1,19,0,26,1
0,0,0,10,0,18,-1
0,0,1,20,0,27,1
0,0,3,23,0,31,-1
4,0,1,22,0,29,1
5,0,1,18,0,25,1
0,1,1,25,0,56,-1
0,0,2,14,1,21,1
0,0,1,26,0,34,-1
1,0,1,15,1,22,1
2,0,1,11,1,18,1
0,0,1,20,0,27,1
0,0,1,29,0,35,-1
0,0,1,17,0,26,-1
1,0,1,22,0,29,1
0,0,1,23,1,30,1
0,0,1,23,0,30,1
2,0,1,27,0,36,-1
1,0,1,20,1,27,1
3,0,2,19,0,26,1
0,0,0,23,1,61,-1
0,0,1,13,0,20,-1
4,0,0,11,0,71,-1
0,0,1,26,0,32,-1
0,0,1,16,1,23,1
2,0,2,29,1,36,1
2,1,1,18,0,25,1
1,0,2,14,1,21,1
0,0,1,23,0,90,-1
2,0,1,14,1,21,1
2,1,2,14,0,387,-1
0,1,1,23,0,30,-1
0,0,1,25,0,32,1
0,0,1,22,0,30,-1
0,0,1,69,0,78,-1
0,0,1,18,0,27,-1
5,1,1,14,0,21,1
22,1,1,15,0,22,1
0,1,1,31,0,40,-1
2,0,1,12,1,19,1
5,0,1,16,1,23,1
0,1,1,30,0,38,-1
0,0,2,21,0,28,-1
0,1,1,35,0,43,-1
3,1,1,11,1,18,1
3,0,1,23,0,30,1
0,1,1,14,0,21,1
0,0,0,7,0,93,-1
0,0,1,22,1,29,1
0,0,1,22,1,29,1
0,0,1,14,1,21,1
1,0,4,31,0,39,-1
0,0,1,33,0,41,-1
0,1,1,23,0,30,-1
5,0,1,18,1,25,1
0,0,1,16,0,23,1
0,0,2,13,0,20,1
0,0,2,28,0,35,-1
0,1,1,14,0,21,-1
3,0,1,20,0,27,1
0,0,1,22,0,30,-1
6,0,2,24,1,31,1
0,0,1,14,0,21,1
0,1,1,21,0,29,-1
0,0,1,13,0,20,1
0,0,2,25,0,31,-1
3,0,1,20,0,27,1
0,0,1,48,0,67,-1
0,0,1,14,1,21,1
0,0,0,4,0,19,-1
0,0,2,21,0,28,1
0,0,1,45,0,53,-1
4,0,1,13,0,20,1
0,0,1,43,0,63,-1
0,0,1,23,1,30,1
0,0,1,13,0,19,-1
1,0,1,24,0,31,1
1,0,1,10,0,17,1
0,0,0,19,0,92,-1
1,0,1,15,1,22,1
0,0,1,23,1,30,1
1,0,1,19,0,26,1
0,0,2,25,0,34,-1
1,0,1,17,1,24,1
0,1,1,14,0,22,-1
1,0,2,19,0,26,1
19,0,1,19,0,26,1
2,0,1,17,1,24,1
0,0,1,45,0,54,-1
1,0,1,17,1,24,1
0,0,2,20,0,26,-1
0,1,1,21,1,28,1
0,0,1,28,0,36,-1
0,0,1,31,1,38,1
0,0,1,18,0,24,-1
0,0,2,14,1,21,1
0,0,2,26,0,32,-1
0,0,1,18,0,34,-1
0,0,1,22,0,29,1
0,0,1,15,0,22,1
0,0,1,15,0,88,-1
4,0,1,22,1,29,1
4,0,1,14,1,21,1
13,0,1,19,0,26,1
0,0,1,19,1,26,1
11,1,1,20,0,27,1
0,0,1,16,0,23,-1
0,0,3,35,0,42,1
0,0,1,11,1,18,1
0,0,2,20,1,27,1
12,0,1,10,1,17,1
0,1,1,25,0,33,-1
0,0,1,11,1,18,1
0,0,1,14,0,20,-1
2,0,2,16,0,23,1
0,0,1,22,1,29,1
0,0,0,15,0,37,-1
0,0,2,19,0,25,-1
0,0,1,29,0,36,1
0,0,1,35,1,69,-1
3,0,2,15,1,22,1
2,0,1,17,1,24,1
0,1,1,38,0,47,-1
0,1,1,19,0,26,1
2,0,1,11,1,18,1
0,0,1,21,0,28,1
0,0,0,17,0,85,-1
0,0,1,14,0,21,1
0,0,2,26,0,33,1
0,0,1,12,0,19,1
0,0,1,19,0,36,-1
2,0,1,18,0,25,1
0,0,1,18,0,25,1
0,0,1,30,1,39,-1
0,0,2,20,1,27,1
1,0,1,18,0,24,-1
0,0,1,77,0,269,-1
0,0,1,18,0,25,1
0,0,1,26,0,33,1
0,0,2,21,0,28,1
0,0,1,16,0,52,-1
0,0,1,17,0,24,1
0,0,2,20,0,26,-1
0,0,1,22,1,29,1
0,0,1,23,0,45,-1
3,1,1,13,0,20,1
0,0,1,21,0,38,-1
2,0,1,22,1,29,1
0,0,1,16,0,89,-1
3,1,1,24,1,31,1
1,0,1,26,1,33,1
3,0,1,13,1,20,1
0,0,3,36,0,49,-1
0,0,1,26,0,32,-1
0,0,1,19,1,26,1
5,0,1,14,1,21,1
2,0,2,17,1,24,1
0,0,2,18,0,25,1
0,1,1,19,0,27,-1
0,0,1,21,1,28,1
0,0,1,20,1,27,1
0,0,1,38,0,66,-1
0,0,2,22,0,51,-1
0,0,1,24,0,31,1
0,0,1,25,1,32,1
19,0,1,27,0,34,1
0,0,1,20,0,27,1
1,0,1,14,1,21,1
0,0,0,4,0,23,-1
0,0,0,15,0,32,-1
0,0,1,46,0,55,-1
0,0,1,20,0,27,1
0,1,1,13,0,20,1
2,1,1,27,1,34,1
2,1,1,25,1,32,1
22,1,1,18,0,25,1
0,1,1,18,0,25,1
0,0,1,23,0,29,-1
0,0,1,41,0,47,-1
0,0,0,26,0,54,-1
1,0,1,17,1,24,1
0,0,1,14,0,21,-1
0,0,3,37,1,55,-1
0,0,1,29,0,36,-1
0,1,1,13,0,19,-1
0,0,1,21,1,28,1
1,0,1,13,1,20,1
0,0,1,13,0,19,-1
6,0,1,13,1,20,1
1,0,1,17,1,24,1
1,1,3,31,1,38,1
2,0,1,28,1,35,1
4,0,1,16,1,23,1
0,0,1,30,0,37,-1
0,0,1,18,0,25,1
0,0,2,79,0,98,-1
0,0,2,20,0,26,-1
0,0,0,14,0,27,-1
0,0,1,18,0,24,-1
0,0,1,10,0,16,-1
0,0,1,25,1,32,1
0,0,1,22,1,29,1
23,0,1,13,1,20,1
0,0,1,15,0,22,1
0,0,0,25,0,31,-1
0,1,1,20,0,40,-1
0,0,2,16,1,23,1
0,0,1,14,0,20,-1
0,0,1,21,1,28,1
0,1,1,17,0,23,-1
0,0,2,30,0,63,-1
0,0,1,23,0,30,1
0,1,1,24,0,30,-1
0,1,1,15,0,21,-1
0,0,0,13,0,42,-1
0,0,0,20,1,44,-1
0,0,2,21,0,27,-1
1,0,1,15,1,22,1
3,0,1,12,1,19,1
0,0,1,15,0,89,-1
3,0,1,22,0,29,1
0,0,1,14,0,54,-1
0,0,1,22,0,29,-1
4,0,2,18,1,25,1
0,1,1,18,0,25,1
3,0,1,19,1,26,1
0,0,1,18,0,25,1
0,0,1,18,1,25,1
5,0,1,24,1,31,1
0,0,1,28,0,37,-1
0,0,1,20,0,27,1
0,0,1,21,1,29,-1
2,0,1,23,1,30,1
4,0,1,18,1,25,1
0,1,3,35,0,41,-1
2,0,2,20,0,27,1
2,0,1,20,1,27,1
0,0,1,21,0,28,1
0,0,1,22,0,28,-1
0,1,3,23,1,30,1
0,0,0,13,1,35,-1
0,0,2,26,1,33,1
0,0,0,7,0,66,-1
1,1,1,31,0,102,-1
21,0,1,22,1,29,1
3,0,1,15,1,22,1
0,0,1,17,0,24,1
0,0,2,16,0,23,1
2,0,1,14,1,21,1
2,0,1,16,1,23,1
0,0,1,18,1,25,1
4,0,1,24,1,31,1
0,0,1,13,0,20,1
0,0,1,31,0,40,-1
0,1,2,22,0,28,-1
0,0,1,16,0,22,-1
0,0,2,23,0,30,1
0,0,1,38,0,47,-1
0,0,1,17,0,23,-1
0,0,1,18,1,25,1
0,0,1,28,1,35,1
0,0,1,23,0,32,-1
2,0,1,17,1,24,1
3,0,1,16,0,23,1
0,1,1,23,1,30,1
0,0,1,17,0,23,-1
1,0,2,27,0,34,1
1,0,1,17,0,24,1
3,1,1,19,0,26,1
0,0,1,20,1,27,1
0,0,0,16,0,42,-1
0,0,1,29,0,37,-1
1,0,2,30,0,36,-1
1,0,4,31,0,50,-1
0,0,0,10,0,46,-1
0,0,1,16,0,22,-1
0,0,1,15,0,22,1
2,0,1,26,1,33,1
0,0,1,13,0,20,-1
0,0,2,25,1,32,1
0,1,1,16,1,41,-1
0,0,1,24,0,30,-1
0,0,1,36,0,45,-1
0,0,1,14,0,21,1
11,1,1,19,0,26,1
8,0,1,16,1,23,1
0,0,1,23,0,29,-1
0,0,1,26,0,34,-1
0,0,0,16,0,68,-1
0,0,1,10,0,17,1
1,0,1,24,1,31,1
0,0,1,19,0,26,1
0,0,1,23,0,30,1
0,0,1,25,0,31,-1
0,1,1,26,0,34,-1
0,0,1,16,0,23,1
22,0,1,21,1,28,1
0,0,2,33,0,40,-1
1,0,1,20,0,35,-1
1,0,1,28,1,35,1
0,0,1,34,0,40,-1
0,0,1,23,0,30,1
3,0,3,21,1,28,1
4,1,1,31,1,38,1
2,0,1,21,0,28,1
0,1,1,16,0,22,-1
0,0,1,16,0,23,1
2,0,1,20,0,27,1
1,0,1,20,0,26,-1
2,0,1,19,1,26,1
0,0,1,17,0,23,-1
2,0,1,21,0,28,1
0,0,1,32,0,111,-1
1,0,1,23,0,30,1
0,0,1,15,0,38,-1
2,0,1,13,1,20,1
1,0,1,26,1,33,1
0,1,1,20,0,26,-1
1,0,1,21,0,28,1
0,0,1,16,0,23,1
3,1,1,25,0,32,1
2,1,1,27,0,35,-1
0,0,0,24,0,47,-1
20,0,1,24,1,31,1
0,1,2,22,0,29,-1
0,0,0,22,0,30,-1
2,0,1,17,0,24,1
0,0,2,15,1,22,1
1,0,1,26,0,33,1
1,0,1,22,1,29,1
0,0,1,16,0,22,-1
0,0,3,40,1,48,-1
0,0,1,21,0,45,-1
1,0,1,14,1,21,1
0,0,1,16,0,22,-1
0,0,2,76,0,85,-1
2,0,1,16,1,23,1
0,0,1,33,0,41,-1
0,0,2,23,0,30,1
6,1,1,22,1,29,1
0,0,1,24,0,31,-1
0,0,1,12,0,19,1
0,0,3,19,0,26,1
5,1,1,19,1,26,1
0,1,1,26,0,34,-1
5,0,1,10,1,17,1
4,0,1,24,0,31,1
0,0,0,11,0,18,-1
0,1,1,19,0,25,-1
0,0,1,16,0,23,1
0,0,1,18,0,24,-1
1,0,1,17,0,24,1
0,0,2,45,0,51,-1
0,0,1,17,0,23,-1
0,0,1,19,1,26,1
1,0,1,17,1,24,1
2,0,3,19,1,26,1
0,0,1,18,0,25,1
0,0,2,18,0,24,-1
2,1,1,11,1,18,1
1,0,1,25,1,32,1
19,0,1,19,1,26,1
0,1,1,14,0,20,-1
0,1,1,32,0,41,-1
0,0,1,18,0,25,1
0,0,0,7,0,110,-1
2,0,1,21,1,28,1
1,0,1,21,0,28,1
1,0,1,24,1,31,1
0,0,1,21,1,28,1
2,0,2,17,0,24,1
9,0,1,25,0,32,1
0,0,1,18,0,25,1
0,0,1,27,0,33,-1
0,0,1,13,0,19,-1
9,1,1,26,0,33,1
0,1,1,21,1,28,1
2,1,1,12,1,19,1
0,0,1,20,0,27,1
0,0,2,24,0,31,1
0,0,2,32,0,38,-1
0,0,1,22,1,30,-1
6,0,1,11,1,18,1
7,0,1,18,1,25,1
20,0,1,19,0,26,1
21,0,1,17,0,24,1
0,0,1,16,0,22,-1
0,0,1,24,0,31,1
0,0,1,13,0,20,-1
0,0,1,14,0,23,-1
0,0,1,25,1,34,-1
0,0,1,24,0,31,1
0,0,1,40,0,48,-1
3,0,1,13,0,20,1
0,0,1,26,1,33,1
0,0,2,21,1,28,1
0,0,1,16,0,23,1
0,0,1,15,0,21,-1
0,0,1,23,0,31,-1
0,0,1,37,0,46,-1
0,0,1,21,1,28,1
0,0,1,28,0,35,1
0,0,1,23,0,29,-1
3,0,1,21,1,28,1
2,0,2,36,0,43,1
5,0,2,22,1,29,1
0,0,2,17,0,24,-1
3,0,2,47,0,56,-1
0,0,1,24,0,32,-1
0,0,1,12,1,19,1
0,0,1,14,0,21,1
0,0,1,19,1,26,1
19,0,1,20,0,27,1
0,0,1,20,0,27,1
0,0,1,13,0,20,1
0,0,0,15,0,26,-1
3,0,1,14,0,21,1
0,1,2,20,0,27,1
0,0,2,21,0,27,-1
0,0,1,13,0,20,1
0,0,1,18,1,25,1
0,0,0,13,1,34,-1
3,0,1,16,1,23,1
0,1,1,20,0,28,-1
0,0,1,17,0,24,1
0,0,0,25,0,46,-1
0,0,1,37,0,45,-1
0,1,1,21,1,28,1
4,0,1,10,0,17,1
0,0,0,15,0,41,-1
0,0,1,21,0,27,-1
2,1,1,35,1,65,-1
0,0,2,15,1,22,1
0,0,1,15,0,22,-1
7,0,2,25,0,32,1
1,0,1,23,1,30,1
0,0,1,18,1,25,1
0,0,1,25,0,34,-1
0,0,1,21,0,58,-1
19,0,1,17,1,24,1
0,1,1,13,0,19,-1
0,0,1,13,0,19,-1
2,0,0,14,1,67,-1
0,0,1,32,1,41,-1
0,1,1,22,0,30,-1
0,0,1,17,1,24,1
1,0,1,15,1,22,1
7,0,1,20,0,27,1
5,1,1,18,1,25,1
0,0,0,16,0,81,-1
3,1,1,13,1,20,1
0,0,1,13,0,20,1
0,0,1,16,0,23,1
2,1,0,7,0,67,-1
0,0,1,22,1,29,1
0,0,2,20,0,27,-1
0,0,1,17,1,24,1
0,1,1,25,0,57,-1
0,1,1,15,1,22,1
0,1,1,18,0,26,-1
0,0,0,16,0,41,-1
2,0,1,20,1,27,1
6,0,1,15,1,22,1
1,0,1,17,0,24,1
0,0,1,15,0,22,1
1,0,0,18,1,30,-1
36,1,2,22,1,29,1
0,0,1,20,0,26,-1
0,0,0,18,0,26,-1
6,0,1,19,0,26,1
9,0,1,17,0,24,1
0,0,1,14,1,21,1
1,0,1,21,1,28,1
0,1,1,30,0,39,-1
0,0,0,17,0,99,-1
0,1,1,14,0,21,1
0,0,0,9,0,16,-1
1,1,1,34,1,41,-1
0,1,2,25,0,72,-1
9,0,1,25,0,32,1
0,0,2,37,0,46,-1
0,0,1,18,0,27,-1
0,0,1,23,0,44,-1
0,0,0,9,0,18,-1
0,0,3,42,0,105,-1
4,0,1,25,0,32,1
0,0,1,20,0,27,1
2,1,0,19,0,92,-1
0,0,2,26,0,33,-1
2,0,1,13,1,20,1
0,1,1,11,0,18,1
7,1,1,11,1,18,1
0,0,1,15,1,98,-1
0,0,1,11,1,18,1
0,0,0,11,0,19,-1
0,0,2,37,1,46,-1
23,0,1,22,0,29,1
0,1,1,18,0,25,1
0,0,2,30,0,37,-1
0,0,2,14,0,21,1
19,0,1,22,0,29,1
0,0,1,16,0,22,-1
7,0,1,23,0,30,1
2,0,1,15,1,22,1
0,0,1,15,1,22,1
0,0,1,20,0,27,1
19,0,1,16,1,23,1
0,0,1,16,0,37,-1
0,0,1,16,1,23,1
0,0,3,41,0,47,-1
0,0,1,28,0,35,1
1,0,1,9,1,16,1
6,0,1,27,1,34,1
0,0,1,15,0,88,-1
15,0,1,21,0,28,1
3,0,2,14,0,21,1
0,0,2,20,1,27,1
1,0,2,24,1,31,1
0,0,1,25,1,34,-1
0,0,1,12,0,19,1
2,0,1,15,0,22,1
0,0,1,19,0,42,-1
0,0,1,23,0,30,1
0,0,2,18,0,24,-1
0,0,1,19,1,26,1
0,0,1,18,0,25,-1
2,0,1,20,1,27,1
0,0,1,21,0,28,1
2,0,1,10,1,17,1
1,0,1,13,1,20,1
1,0,1,17,0,24,1
0,0,1,12,0,18,-1
0,0,1,15,0,22,1
0,0,1,31,0,40,-1
0,0,1,33,0,41,-1
0,0,1,10,1,17,1
0,0,1,25,0,33,-1
2,0,1,12,1,19,1
1,0,1,12,1,19,1
0,0,1,34,0,42,-1
0,0,1,19,1,26,1
0,0,2,14,0,21,1
0,0,2,21,1,28,1
1,1,2,21,1,28,1
0,0,2,22,0,29,-1
0,0,0,24,1,32,-1
0,0,2,20,0,26,-1
0,0,1,19,1,26,1
3,0,1,16,0,23,1
1,0,1,26,1,33,1
0,0,2,26,0,32,-1
0,0,1,29,0,36,1
8,0,1,18,1,25,1
2,0,1,26,0,33,1
0,0,2,27,1,34,1
0,0,1,22,0,28,-1
0,1,1,28,1,37,-1
11,1,1,27,1,34,1
0,0,2,24,0,31,1
0,0,0,15,1,33,-1
0,0,1,24,1,33,-1
0,0,0,24,0,51,-1
0,0,4,31,1,58,-1
0,0,3,52,0,208,-1
0,1,1,23,0,30,-1
0,0,1,14,0,22,-1
0,0,1,19,0,76,-1
0,0,3,20,1,27,1
0,0,1,27,0,34,1
3,0,1,14,1,21,1
0,0,2,45,0,54,-1
14,0,1,11,1,18,1
0,0,2,22,0,28,-1
0,0,1,17,0,23,-1
0,0,1,17,0,24,1
0,0,1,17,0,24,1
0,0,2,20,0,27,1
18,0,1,20,0,27,1
1,1,1,17,0,24,1
0,0,1,19,1,26,1
0,0,2,47,0,54,-1
0,1,1,21,0,27,-1
0,0,1,38,0,47,-1
3,0,1,21,0,28,1
0,0,1,19,1,26,1
9,0,1,23,1,30,1
1,0,2,17,1,24,1
0,0,1,19,0,45,-1
1,0,1,26,0,33,1
0,0,1,29,1,38,-1
1,0,2,26,0,33,-1
1,0,1,24,0,31,1
0,0,0,11,0,84,-1
23,0,1,15,1,22,1
0,0,1,33,0,40,1
0,0,2,23,1,30,1
0,0,3,49,0,59,-1
0,0,1,16,1,23,1
5,1,1,17,1,24,1
0,0,1,42,0,61,-1
0,0,1,23,0,29,-1
3,0,1,24,1,31,1
2,0,1,31,0,40,-1
0,0,2,26,1,33,1
0,0,1,29,0,36,1
0,1,0,10,0,19,-1
19,0,2,23,0,30,1
0,0,1,16,0,23,1
0,0,1,17,1,24,1
0,1,1,22,0,28,-1
0,0,2,22,0,28,-1
2,1,1,15,1,167,-1
0,0,1,20,0,27,1
8,0,2,27,1,34,1
0,0,1,11,1,18,1
4,1,1,13,1,20,1
16,0,1,23,1,30,1
2,0,1,20,0,27,1
3,0,1,40,0,47,1
14,0,1,18,0,25,1
0,0,1,17,0,24,1
0,0,1,14,1,21,1
5,0,1,13,1,20,1
1,0,1,11,1,18,1
0,0,2,22,1,29,1
0,0,2,27,0,60,-1
3,0,2,16,1,23,1
0,0,1,27,0,43,-1
0,0,1,16,0,22,-1
2,0,2,22,1,29,1
2,0,1,20,1,27,1
3,0,1,14,0,21,1
4,0,1,19,0,26,1
2,0,1,20,1,27,1
0,0,1,42,0,51,-1
0,1,1,25,0,33,-1
0,0,2,26,0,32,-1
0,0,2,29,0,39,-1
19,1,1,23,0,30,1
0,0,1,36,0,45,-1
0,1,2,76,0,95,-1
0,0,1,28,1,35,1
1,0,1,30,0,38,-1
0,0,1,22,1,29,1
0,1,2,18,1,25,1
4,0,1,21,1,28,1
2,0,1,19,0,26,1
1,0,1,24,0,31,1
4,0,2,15,0,22,1
0,1,1,25,0,32,-1
0,1,1,21,0,30,-1
0,0,2,11,0,464,-1
20,0,1,15,1,22,1
2,0,1,19,0,26,1
0,0,1,18,0,24,-1
1,0,1,17,1,24,1
0,0,1,19,0,26,1
0,0,1,20,0,46,-1
1,0,1,13,1,20,1
0,0,1,14,1,162,-1
5,0,1,12,1,19,1
4,0,2,22,1,29,1
3,1,1,19,1,26,1
4,0,1,23,0,30,1
4,1,1,17,0,24,1
3,0,1,23,1,30,1
0,0,1,12,1,19,1
2,0,4,27,1,34,1
1,0,1,14,1,21,1
0,0,1,15,1,22,1
2,0,1,16,1,23,1
0,1,1,25,0,34,-1
0,0,1,29,1,36,1
0,0,1,25,0,31,-1
0,0,1,22,0,29,1
1,0,1,20,0,27,1
0,1,1,11,1,18,1
20,1,1,22,1,29,1
4,1,2,14,1,21,1
2,0,2,17,0,24,1
0,0,1,23,1,30,1
2,0,1,16,1,23,1
1,0,1,16,1,23,1
0,0,2,30,0,37,1
3,0,1,15,0,22,1
0,0,1,16,0,22,-1
0,1,1,18,0,25,1
0,0,1,14,1,21,1
0,0,3,36,0,49,-1
0,0,5,36,0,54,-1
0,0,1,25,0,31,-1
1,0,1,24,1,31,1
0,0,1,25,1,32,1
0,0,1,13,1,20,1
0,0,1,25,0,34,-1
0,0,1,16,0,22,-1
2,0,1,23,0,30,1
0,0,1,16,1,23,1
0,0,1,38,0,111,-1
0,0,1,22,0,28,-1
0,0,1,12,1,19,1
1,0,1,24,0,31,1
19,1,1,20,0,27,1
0,1,1,15,0,23,-1
4,1,1,21,0,28,1
1,0,3,22,1,29,1
0,0,1,15,0,88,-1
0,0,1,18,0,25,1
2,1,1,19,1,26,1
0,0,3,35,0,63,-1
0,0,1,27,0,33,-1
0,0,1,22,0,29,1
3,0,1,25,0,32,1
0,0,1,35,0,44,-1
0,0,1,17,1,24,1
0,0,1,23,0,29,-1
0,1,1,21,0,29,-1
0,0,1,24,0,31,1
0,0,1,14,0,21,1
0,0,0,7,0,66,-1
1,0,1,13,0,20,1
0,0,1,14,0,20,-1
1,0,2,18,0,25,1
0,0,1,21,0,41,-1
0,0,1,17,1,24,1
0,0,1,11,1,18,1
0,0,1,23,0,31,-1
2,0,1,18,1,25,1
0,0,1,22,1,29,1
0,0,1,14,0,58,-1
1,0,1,18,0,25,1
0,0,1,35,0,44,-1
7,0,1,11,0,18,1
0,0,1,18,1,25,1
0,0,1,36,1,43,1
0,0,1,30,0,42,-1
0,0,0,16,1,22,-1
0,0,2,15,1,22,1
0,0,1,27,0,36,-1
0,0,2,20,0,27,-1
0,0,1,25,1,32,1
0,0,1,35,0,113,-1
0,0,2,19,0,25,-1
0,0,1,35,1,43,-1
0,0,1,20,0,26,-1
3,1,1,10,1,17,1
0,0,1,22,0,29,1
0,0,1,14,1,21,-1
0,0,1,16,0,23,1
0,0,2,47,0,56,-1
21,0,1,26,1,33,1
6,1,1,13,1,20,1
0,0,0,9,0,21,-1
0,0,0,13,1,22,-1
2,0,1,13,0,20,1
0,0,1,17,0,37,-1
0,0,0,9,0,30,-1
0,0,1,11,0,18,1
1,1,1,20,1,27,1
0,0,1,32,0,80,-1
1,0,1,15,1,98,-1
0,0,1,16,1,23,1
0,0,1,18,0,25,1
0,0,1,22,0,29,1
2,0,2,20,1,27,1
0,0,2,31,0,37,-1
0,0,2,19,0,25,-1
0,0,1,13,0,20,1
0,0,0,11,1,117,-1
0,0,1,14,0,20,-1
0,0,1,19,1,26,1
0,0,1,21,0,57,-1
23,0,1,15,1,22,1
0,0,1,20,0,28,-1
2,0,1,10,1,17,1
5,0,1,15,1,22,1
0,0,1,33,0,42,-1
12,0,1,30,0,37,1
0,1,1,39,0,47,-1
0,0,1,18,0,25,1
2,0,1,16,1,23,1
4,1,1,23,1,30,1
19,0,1,19,1,26,1
0,0,1,17,1,24,1
0,1,1,24,0,33,-1
0,0,0,19,0,79,-1
0,0,3,22,1,29,1
0,0,2,42,0,50,-1
0,1,2,25,0,73,-1
3,0,1,17,1,24,1
19,0,1,24,1,31,1
0,0,0,25,0,50,-1
0,1,1,20,0,27,1
0,0,1,21,1,28,1
7,0,1,15,0,22,1
2,1,2,13,0,475,-1
3,0,1,26,1,33,1
6,0,2,23,0,30,1
0,0,1,22,0,29,1
2,0,2,18,0,25,1
0,0,1,13,0,20,1
0,0,2,20,1,27,1
0,0,1,18,0,24,-1
3,0,1,18,1,25,1
0,0,0,13,0,38,-1
2,0,1,21,1,28,1
0,0,2,25,0,31,-1
2,0,1,30,1,37,1
0,0,1,20,0,26,-1
1,0,1,17,1,24,1
2,0,1,15,1,22,1
0,0,1,20,0,37,-1
0,0,1,15,1,22,1
0,0,1,41,0,49,-1
4,0,2,13,0,20,1
0,0,2,19,1,26,1
0,0,1,34,0,42,-1
0,0,1,27,0,36,-1
0,0,2,22,0,30,-1
2,0,1,26,1,33,1
0,0,1,42,0,51,-1
0,0,1,20,0,27,-1
3,0,1,17,1,24,1
0,0,3,42,1,49,-1
1,0,2,28,0,35,1
1,0,2,14,1,21,1
0,0,1,19,0,26,1
0,1,1,25,1,114,-1
0,0,2,73,0,81,-1
0,0,1,21,0,28,-1
0,0,1,16,0,25,-1
0,0,1,20,0,26,-1
0,0,1,31,0,50,-1
0,0,1,20,1,27,1
1,0,1,10,1,17,1
11,0,2,32,0,39,1
2,0,1,15,1,22,1
2,0,2,15,1,22,1
1,0,2,17,1,24,1
0,0,0,19,0,92,-1
2,0,1,18,1,25,1
0,0,1,15,0,22,1
2,0,2,41,1,48,1
1,0,1,23,1,30,1
1,0,1,13,0,19,-1
0,1,1,15,1,22,1
0,0,1,10,1,17,1
